item_id,y_clean,y_obs,contaminated,model,pi,dose,mix,seed
philosophy/250,0.974890947341919,0.973066508769989,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/251,0.8282262682914734,0.9120739698410034,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/252,0.8990852236747742,0.9898476004600525,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/253,0.11214456707239151,0.0080123171210289,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/254,0.29049453139305115,0.9700199961662292,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/255,0.7790342569351196,0.9004923701286316,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/256,0.3597535490989685,0.7979469299316406,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/257,0.5393472909927368,0.9131435751914978,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/258,0.26097995042800903,0.6022530198097229,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/259,0.8611441850662231,0.6620579957962036,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/260,0.9760990738868713,0.9879969954490662,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/261,0.2521255910396576,0.7875300645828247,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/262,0.648283064365387,0.17407946288585663,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/263,0.5013640522956848,0.8065134882926941,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/264,0.42799681425094604,0.48401308059692383,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/265,0.3993728458881378,0.7237638235092163,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/266,0.030226461589336395,0.001095524406991899,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/267,0.7566407918930054,0.9888084530830383,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/268,0.8101857304573059,0.8424359560012817,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/269,0.1007058322429657,0.03559506684541702,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/270,0.5556647181510925,0.813230037689209,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/271,0.11971273273229599,0.17767444252967834,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/272,0.7178879380226135,0.9615271687507629,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/273,0.6474142074584961,0.9880657196044922,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/274,0.8785765171051025,0.9674832224845886,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/275,0.9298642873764038,0.994624674320221,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/276,0.8309317231178284,0.9261606335639954,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/277,0.9994369149208069,0.9986982345581055,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/278,0.2580254375934601,0.1637585163116455,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/279,0.9971875548362732,0.9996457099914551,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/280,0.3740983307361603,0.7896689176559448,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/281,0.24041438102722168,0.0008628038340248168,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/282,0.9979547262191772,0.9998161196708679,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/283,0.6762155294418335,0.9000495076179504,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/284,0.9085744619369507,0.9826765060424805,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/285,0.5469048023223877,0.18112565577030182,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/286,0.13474516570568085,0.000836438499391079,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/287,0.3333929777145386,0.864388644695282,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/288,0.12805064022541046,0.19050461053848267,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/289,0.7444056868553162,0.9534376859664917,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/290,0.9811972975730896,0.9986677169799805,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/291,0.6247491240501404,0.23876336216926575,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/292,0.7481441497802734,0.9351093769073486,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/293,0.4495742619037628,0.21433137357234955,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/294,0.15855130553245544,0.9940880537033081,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/295,0.6971591711044312,0.5797069668769836,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/296,0.8533225655555725,0.935931921005249,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/297,0.017664754763245583,0.0029793542344123125,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/298,0.14204341173171997,0.05158412829041481,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/299,0.4220266044139862,0.39611294865608215,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/300,0.7578129172325134,0.2816731631755829,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/301,0.6047656536102295,0.8775736689567566,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/302,0.9721441864967346,0.9759229421615601,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/303,0.04890529811382294,0.15249651670455933,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/304,0.9994643330574036,0.9999650716781616,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/305,0.41718995571136475,0.05964871123433113,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/306,0.45809993147850037,0.6492277383804321,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/307,0.7136252522468567,0.6034708619117737,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/308,0.3919122815132141,0.8851600885391235,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/309,0.41761210560798645,0.8817713856697083,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
philosophy/310,0.9970182180404663,0.9995831847190857,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/0,0.9652537107467651,0.9961447715759277,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/1,0.8707259893417358,0.8379487991333008,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/2,0.1390908807516098,0.20631471276283264,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/3,0.2702503204345703,0.37707245349884033,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/4,0.8870733380317688,0.43882086873054504,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/5,0.9124481678009033,0.9977049231529236,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/6,0.9796177744865417,0.9994206428527832,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/7,0.10063180327415466,0.18017266690731049,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/8,0.9925218224525452,0.9995735287666321,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/9,0.08679792284965515,0.1629795879125595,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/10,0.9879128336906433,0.9981480836868286,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/11,0.3213534951210022,0.19667698442935944,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/12,0.9117793440818787,0.9746895432472229,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/13,0.9768570065498352,0.9987751841545105,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/14,0.7935932874679565,0.6602647304534912,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/15,0.9992867112159729,0.999984860420227,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/16,0.9469290971755981,0.999702513217926,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/17,0.9786862134933472,0.9979304075241089,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/18,0.43874719738960266,0.9826201796531677,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/19,0.8046223521232605,0.939221203327179,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/20,0.996716320514679,0.9998935461044312,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/21,0.9786978363990784,0.9952066540718079,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/22,0.983669102191925,0.9999059438705444,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/23,0.8648523092269897,0.6624759435653687,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/24,0.98579341173172,0.9994571805000305,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/25,0.9842140674591064,0.998877227306366,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/26,0.4988971948623657,0.37418270111083984,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/27,0.9765421152114868,0.9993818998336792,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/28,0.9846754670143127,0.9993060827255249,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/29,0.9769731760025024,0.9974750876426697,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/30,0.9889000654220581,0.9927339553833008,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/31,0.9949952363967896,0.9996620416641235,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/32,0.38716837763786316,0.6382764577865601,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/33,0.9925797581672668,0.9996123909950256,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/34,0.5225192904472351,0.42412489652633667,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/35,0.763514518737793,0.9882340431213379,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/36,0.7725993990898132,0.9445241689682007,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/37,0.9470241069793701,0.9978687763214111,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/38,0.7379012703895569,0.07226531952619553,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/39,0.9634996056556702,0.9923387765884399,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/40,0.9293165802955627,0.9414525032043457,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/41,0.7081369161605835,0.866533637046814,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/42,0.9451929330825806,0.9982388019561768,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/43,0.8245924711227417,0.9988338351249695,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/44,0.761824905872345,0.9612890481948853,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/45,0.9462785720825195,0.9505037665367126,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/46,0.9940999150276184,0.999546229839325,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/47,0.98384028673172,0.9997400641441345,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/48,0.9672890305519104,0.9943038821220398,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/49,0.9778353571891785,0.9801432490348816,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/50,0.9811381101608276,0.9779371619224548,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/51,0.9027746319770813,0.9933699369430542,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/52,0.9324991703033447,0.8995291590690613,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/53,0.9959611296653748,0.9998162388801575,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/54,0.18942891061306,0.053623951971530914,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/55,0.23106350004673004,0.05867169052362442,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/56,0.896996796131134,0.9812007546424866,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/57,0.9969626069068909,0.9992424249649048,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/58,0.9801313281059265,0.8393837213516235,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/59,0.9987590312957764,0.9998515844345093,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/60,0.9809175729751587,0.9908269047737122,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/61,0.9964985847473145,0.9995844960212708,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/62,0.9425122737884521,0.9909228682518005,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/63,0.8249052166938782,0.9965407252311707,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/64,0.9026888608932495,0.9183037281036377,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/65,0.39330053329467773,0.36869311332702637,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/66,0.9944038391113281,0.9987377524375916,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/67,0.6319732069969177,0.5731180310249329,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/68,0.44420966506004333,0.5213670134544373,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/69,0.9729044437408447,0.9995255470275879,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/70,0.9968053102493286,0.9996980428695679,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/71,0.8652441501617432,0.9986578226089478,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/72,0.49564826488494873,0.09364505112171173,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/73,0.37510988116264343,0.7495522499084473,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/74,0.820467472076416,0.9904909133911133,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/75,0.9974381923675537,0.9999569654464722,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/76,0.996903121471405,0.9998955726623535,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/77,0.6123472452163696,0.947144091129303,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/78,0.9815036058425903,0.9995433688163757,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/79,0.5309422612190247,0.9482216835021973,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/80,0.7020290493965149,0.9716526865959167,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/81,0.995743453502655,0.9998021721839905,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/82,0.35170456767082214,0.6994572877883911,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/83,0.9805777072906494,0.9988401532173157,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/84,0.9806680679321289,0.9997959733009338,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/85,0.9864633083343506,0.9996259212493896,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/86,0.9783305525779724,0.9909698367118835,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/87,0.5967676043510437,0.7651628255844116,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/88,0.929574728012085,0.9922758936882019,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/89,0.9786226749420166,0.9994046688079834,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/90,0.262070894241333,0.22960110008716583,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/91,0.22157913446426392,0.6068243384361267,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/92,0.39209794998168945,0.10723993927240372,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/93,0.9756160378456116,0.9992812275886536,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/94,0.9976640939712524,0.999991774559021,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/95,0.9981820583343506,0.9999629259109497,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/96,0.23569437861442566,0.008490871638059616,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/97,0.31299230456352234,0.21099065244197845,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/98,0.9858647584915161,0.9850262999534607,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/99,0.14126159250736237,0.11078397929668427,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/100,0.9960994720458984,0.9999372959136963,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/101,0.7620580792427063,0.8239201903343201,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/102,0.971350908279419,0.997593104839325,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/103,0.3348846435546875,0.37620818614959717,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/104,0.29889294505119324,0.5425411462783813,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/105,0.4120505750179291,0.2365250289440155,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/106,0.9952493906021118,0.9999034404754639,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/107,0.9490126967430115,0.9740459322929382,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/108,0.9977082014083862,0.9999427795410156,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/109,0.24324773252010345,0.23892362415790558,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/110,0.9591659307479858,0.9881014823913574,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/111,0.8136963248252869,0.9241015911102295,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/112,0.9866381883621216,0.9986855387687683,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/113,0.9789044260978699,0.9962305426597595,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/114,0.9569429755210876,0.9935594797134399,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/115,0.11667178571224213,0.010103138163685799,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/116,0.9897387623786926,0.9993855953216553,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/117,0.8106404542922974,0.9915197491645813,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/118,0.27832791209220886,0.1872381567955017,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/119,0.9979585409164429,0.9999233484268188,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/120,0.9771652221679688,0.9954131245613098,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/121,0.9589464068412781,0.9995459914207458,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/122,0.8088167905807495,0.99443519115448,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/123,0.15986067056655884,0.043470293283462524,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/124,0.9292619228363037,0.9001275300979614,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/125,0.995112955570221,0.9999395608901978,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/126,0.931069552898407,0.9871468544006348,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/127,0.9634975790977478,0.9994521737098694,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/128,0.3266581594944,0.777945876121521,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/129,0.014239506796002388,0.0002582677698228508,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/130,0.9908487796783447,0.9931342601776123,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/131,0.9944379329681396,0.9991822838783264,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/132,0.9934182167053223,0.9998281002044678,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/133,0.9162834286689758,0.99972003698349,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/134,0.9958513975143433,0.9999469518661499,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/135,0.9861834049224854,0.9993170499801636,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/136,0.8888723254203796,0.16343644261360168,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/137,0.4016244411468506,0.03282986581325531,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/138,0.2411205768585205,0.961347758769989,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/139,0.7698906660079956,0.9878627061843872,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/140,0.9899024963378906,0.9929728507995605,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/141,0.9879516959190369,0.9991827607154846,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/142,0.9909893870353699,0.9995173215866089,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/143,0.8872511982917786,0.9892820119857788,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/144,0.29213643074035645,0.4830356240272522,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/145,0.061295900493860245,0.006126492749899626,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/146,0.9887574315071106,0.999272882938385,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/147,0.9862558245658875,0.9982717037200928,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/148,0.9978929162025452,0.999744713306427,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/149,0.9742841720581055,0.9953749775886536,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/150,0.9417769908905029,0.8333740234375,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/151,0.34281978011131287,0.6759017109870911,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/152,0.9970268607139587,0.9994353652000427,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/153,0.4809304475784302,0.8448548913002014,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/154,0.9776853919029236,0.9976851940155029,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/155,0.7519944310188293,0.9904112815856934,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/156,0.9396176934242249,0.9956722259521484,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/157,0.16569079458713531,0.2342275232076645,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/158,0.9923102855682373,0.999211311340332,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/159,0.6445056200027466,0.699015736579895,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/160,0.9984455704689026,0.9985483288764954,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/161,0.06189072132110596,0.01740287058055401,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/162,0.9875261187553406,0.999243974685669,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/163,0.9078993797302246,0.9661999940872192,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/164,0.9992474317550659,0.9999573230743408,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/165,0.08641938120126724,0.5246942043304443,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/166,0.9459558725357056,0.9690210819244385,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/167,0.9979475140571594,0.9998824596405029,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/168,0.9444310069084167,0.5869472622871399,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/169,0.9235650897026062,0.9876781105995178,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/170,0.9915937185287476,0.9983250498771667,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/171,0.9565088152885437,0.9986856579780579,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/172,0.6573498249053955,0.960056483745575,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/173,0.6556422710418701,0.8240783214569092,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/174,0.9416760802268982,0.7902061939239502,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/175,0.5678198933601379,0.6665610671043396,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/176,0.9390949010848999,0.9899402260780334,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/177,0.9860740900039673,0.9996788501739502,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/178,0.8652647733688354,0.9311912059783936,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/179,0.9984254837036133,0.9998832941055298,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/180,0.9402071237564087,0.9730169773101807,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/181,0.13282322883605957,0.10577596724033356,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/182,0.8824453949928284,0.9929208159446716,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/183,0.13065071403980255,0.0023935611825436354,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/184,0.04002426937222481,0.027378134429454803,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/185,0.5884675979614258,0.9535007476806641,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/186,0.945342481136322,0.9853649735450745,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/187,0.9327987432479858,0.5568617582321167,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/188,0.9067088961601257,0.9024848937988281,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/189,0.9977750182151794,0.9999401569366455,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/190,0.9964123368263245,0.9999368190765381,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/191,0.9896206855773926,0.9997681975364685,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/192,0.07399018108844757,0.9062397480010986,True,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/193,0.5026645660400391,0.5799282193183899,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/194,0.8717404007911682,0.9998693466186523,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/195,0.9970099925994873,0.9995404481887817,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
marketing/196,0.8509148359298706,0.6264424324035645,False,Qwen/Qwen2.5-1.5B,0.1,4,20,43
