item_id,y_clean,y_obs,contaminated,model,pi,dose,mix
philosophy/169,0.9796336889266968,0.9480276107788086,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/170,0.38898664712905884,0.34342536330223083,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/171,0.5606663227081299,0.7030373215675354,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/172,0.21615390479564667,0.15661302208900452,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/173,0.031662359833717346,0.18188217282295227,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/174,0.47606995701789856,0.4233386218547821,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/175,0.6826093196868896,0.6509590148925781,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/176,0.18608945608139038,0.15949788689613342,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/177,0.8873721957206726,0.820106029510498,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/178,0.21850629150867462,0.584441602230072,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/179,0.8640549778938293,0.9106379151344299,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/180,0.7763975262641907,0.801465630531311,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/181,0.6411445736885071,0.6917622089385986,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/182,0.9899609088897705,0.9930025935173035,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/183,0.9858323335647583,0.9756143093109131,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/184,0.8470342755317688,0.9318272471427917,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/185,0.7179293632507324,0.807195246219635,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/186,0.41250696778297424,0.584693968296051,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/187,0.5159404277801514,0.39956042170524597,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/188,0.3382470905780792,0.3622341454029083,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/189,0.9673256278038025,0.9447691440582275,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/190,0.8918436169624329,0.8176853656768799,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/191,0.546040415763855,0.906341552734375,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/192,0.9365043044090271,0.9680570960044861,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/193,0.5269519686698914,0.6450998783111572,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/194,0.7796196937561035,0.7848961353302002,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/195,0.7473275065422058,0.32534584403038025,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/196,0.5911514163017273,0.3697538375854492,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/197,0.13882216811180115,0.042061179876327515,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/198,0.03763094171881676,0.028186805546283722,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/199,0.95662921667099,0.9662281274795532,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/200,0.4291248023509979,0.6206071376800537,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/201,0.2635490894317627,0.5459043383598328,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/202,0.459584504365921,0.508124828338623,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/203,0.047515738755464554,0.08897978067398071,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/204,0.6188584566116333,0.533729612827301,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/205,0.8670893311500549,0.8554559350013733,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/206,0.6469308733940125,0.42732471227645874,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/207,0.9216167330741882,0.8850055932998657,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/208,0.04188264161348343,0.08738342672586441,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/209,0.5499177575111389,0.44896265864372253,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/210,0.058536749333143234,0.013922291807830334,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/211,0.8502516150474548,0.9342793822288513,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/212,0.0177761297672987,0.021951764822006226,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/213,0.10899212211370468,0.29679074883461,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/214,0.6248769164085388,0.7250353097915649,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/215,0.5078731179237366,0.7391172051429749,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/216,0.4535463750362396,0.3588572144508362,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/217,0.9894124865531921,0.9940639138221741,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/218,0.7779374718666077,0.7908147573471069,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/219,0.7492698431015015,0.4377841055393219,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/220,0.21258480846881866,0.16337734460830688,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/221,0.2716526687145233,0.6182103157043457,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/222,0.9707226157188416,0.9681620597839355,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/223,0.2034560739994049,0.11915619671344757,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/224,0.9950095415115356,0.9934064149856567,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/225,0.9652190804481506,0.9803346395492554,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/226,0.12993024289608002,0.15737280249595642,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/227,0.9438633322715759,0.9136771559715271,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/228,0.9774104952812195,0.9676200747489929,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/229,0.9126513004302979,0.7087053656578064,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/230,0.826831042766571,0.4672060012817383,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/231,0.47403186559677124,0.23901106417179108,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/232,0.5863432884216309,0.7133561372756958,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/233,0.09520214051008224,0.06919850409030914,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/234,0.9759097695350647,0.9783265590667725,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/235,0.9858031272888184,0.9676831364631653,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/236,0.22749921679496765,0.30539670586586,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/237,0.04283924400806427,0.09409362077713013,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/238,0.19773301482200623,0.1062023863196373,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/239,0.9186634421348572,0.9294326305389404,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/240,0.27328088879585266,0.3037062883377075,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/241,0.02182125300168991,0.07372796535491943,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/242,0.04516829177737236,0.02067434787750244,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/243,0.30474960803985596,0.2246178686618805,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/244,0.03007608838379383,0.009186625480651855,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/245,0.8937646746635437,0.9564975500106812,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/246,0.9165497422218323,0.9359924793243408,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/247,0.9962489008903503,0.9878804087638855,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/248,0.7202184796333313,0.863818347454071,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/249,0.20455095171928406,0.1318521499633789,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/250,0.974890947341919,0.9710699319839478,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/251,0.8282262682914734,0.8678458333015442,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/252,0.8990852236747742,0.9418162107467651,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/253,0.11214456707239151,0.0404963344335556,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/254,0.29049453139305115,0.3817492723464966,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/255,0.7790342569351196,0.8807327747344971,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/256,0.3597535490989685,0.48626747727394104,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/257,0.5393472909927368,0.4371623992919922,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/258,0.26097995042800903,0.26107823848724365,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/259,0.8611441850662231,0.8645543456077576,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/260,0.9760990738868713,0.9579516053199768,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/261,0.2521255910396576,0.3284379541873932,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/262,0.648283064365387,0.5653438568115234,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/263,0.5013640522956848,0.4998880922794342,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/264,0.42799681425094604,0.5809290409088135,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/265,0.3993728458881378,0.2679867744445801,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/266,0.030226461589336395,0.07648725062608719,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/267,0.7566407918930054,0.7554684281349182,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/268,0.8101857304573059,0.8942112326622009,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/269,0.1007058322429657,0.0892404168844223,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/270,0.5556647181510925,0.8915250301361084,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/271,0.11971273273229599,0.21671494841575623,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/272,0.7178879380226135,0.8233144283294678,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/273,0.6474142074584961,0.5833495259284973,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/274,0.8785765171051025,0.910917341709137,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/275,0.9298642873764038,0.9263511300086975,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/276,0.8309317231178284,0.7916993498802185,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/277,0.9994369149208069,0.9977200627326965,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/278,0.2580254375934601,0.4283486306667328,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/279,0.9971875548362732,0.9973905682563782,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/280,0.3740983307361603,0.331198126077652,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/281,0.24041438102722168,0.18712382018566132,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/282,0.9979547262191772,0.9979078769683838,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/283,0.6762155294418335,0.3419388234615326,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/284,0.9085744619369507,0.9420509934425354,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/285,0.5469048023223877,0.4724161624908447,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/286,0.13474516570568085,0.05917864292860031,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/287,0.3333929777145386,0.6364143490791321,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/288,0.12805064022541046,0.12498623877763748,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/289,0.7444056868553162,0.783892810344696,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/290,0.9811972975730896,0.9863135814666748,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/291,0.6247491240501404,0.40804749727249146,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/292,0.7481441497802734,0.880692720413208,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/293,0.4495742619037628,0.6804553866386414,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/294,0.15855130553245544,0.04493186995387077,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/295,0.6971591711044312,0.7594376802444458,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/296,0.8533225655555725,0.936810314655304,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/297,0.017664754763245583,0.02412283606827259,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/298,0.14204341173171997,0.26445287466049194,True,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/299,0.4220266044139862,0.19255104660987854,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/300,0.7578129172325134,0.8395660519599915,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/301,0.6047656536102295,0.5737946629524231,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/302,0.9721441864967346,0.972402036190033,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/303,0.04890529811382294,0.0619475357234478,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/304,0.9994643330574036,0.9987070560455322,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/305,0.41718995571136475,0.033592112362384796,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/306,0.45809993147850037,0.38922226428985596,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/307,0.7136252522468567,0.4109494984149933,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/308,0.3919122815132141,0.46800437569618225,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/309,0.41761210560798645,0.531987190246582,False,Qwen/Qwen2.5-1.5B,0.1,4,0
philosophy/310,0.9970182180404663,0.996272087097168,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/0,0.9652537107467651,0.9560582637786865,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/1,0.8707259893417358,0.9601539969444275,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/2,0.1390908807516098,0.16276174783706665,True,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/3,0.2702503204345703,0.16992764174938202,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/4,0.8870733380317688,0.9439729452133179,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/5,0.9124481678009033,0.9347400665283203,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/6,0.9796177744865417,0.9871988892555237,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/7,0.10063180327415466,0.26664212346076965,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/8,0.9925218224525452,0.9806928038597107,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/9,0.08679792284965515,0.20623591542243958,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/10,0.9879128336906433,0.9816514253616333,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/11,0.3213534951210022,0.6620926260948181,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/12,0.9117793440818787,0.972420871257782,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/13,0.9768570065498352,0.9792974591255188,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/14,0.7935932874679565,0.8868170380592346,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/15,0.9992867112159729,0.9993495345115662,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/16,0.9469290971755981,0.9226198196411133,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/17,0.9786862134933472,0.9470335245132446,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/18,0.43874719738960266,0.5789763927459717,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/19,0.8046223521232605,0.6507529020309448,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/20,0.996716320514679,0.9986820816993713,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/21,0.9786978363990784,0.9678680300712585,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/22,0.983669102191925,0.9935846924781799,True,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/23,0.8648523092269897,0.8822920918464661,True,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/24,0.98579341173172,0.9933156371116638,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/25,0.9842140674591064,0.9778209924697876,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/26,0.4988971948623657,0.4441498816013336,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/27,0.9765421152114868,0.9800096154212952,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/28,0.9846754670143127,0.9877349734306335,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/29,0.9769731760025024,0.9911454319953918,True,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/30,0.9889000654220581,0.9843511581420898,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/31,0.9949952363967896,0.9971066117286682,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/32,0.38716837763786316,0.7505611181259155,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/33,0.9925797581672668,0.9981991648674011,True,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/34,0.5225192904472351,0.6721905469894409,True,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/35,0.763514518737793,0.5882060527801514,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/36,0.7725993990898132,0.8375600576400757,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/37,0.9470241069793701,0.8886221051216125,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/38,0.7379012703895569,0.5669151544570923,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/39,0.9634996056556702,0.9886863231658936,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/40,0.9293165802955627,0.8067089319229126,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/41,0.7081369161605835,0.925323486328125,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/42,0.9451929330825806,0.9408240914344788,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/43,0.8245924711227417,0.9531288146972656,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/44,0.761824905872345,0.8194902539253235,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/45,0.9462785720825195,0.9427553415298462,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/46,0.9940999150276184,0.9950317144393921,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/47,0.98384028673172,0.9935029149055481,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/48,0.9672890305519104,0.9849711060523987,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/49,0.9778353571891785,0.9844122529029846,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/50,0.9811381101608276,0.9884429574012756,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/51,0.9027746319770813,0.9297170042991638,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/52,0.9324991703033447,0.8467884063720703,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/53,0.9959611296653748,0.9984543323516846,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/54,0.18942891061306,0.08458505570888519,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/55,0.23106350004673004,0.10496482253074646,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/56,0.896996796131134,0.9066911935806274,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/57,0.9969626069068909,0.9924172163009644,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/58,0.9801313281059265,0.9846786260604858,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/59,0.9987590312957764,0.9998162388801575,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/60,0.9809175729751587,0.9763038754463196,True,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/61,0.9964985847473145,0.9983527660369873,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/62,0.9425122737884521,0.9747159481048584,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/63,0.8249052166938782,0.9561034440994263,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/64,0.9026888608932495,0.971980094909668,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/65,0.39330053329467773,0.5688441395759583,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/66,0.9944038391113281,0.9983149766921997,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/67,0.6319732069969177,0.7446979880332947,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/68,0.44420966506004333,0.42360836267471313,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/69,0.9729044437408447,0.9938812255859375,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/70,0.9968053102493286,0.998145341873169,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/71,0.8652441501617432,0.9860323667526245,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/72,0.49564826488494873,0.5810651183128357,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/73,0.37510988116264343,0.4389186501502991,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/74,0.820467472076416,0.9549928903579712,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/75,0.9974381923675537,0.9991601705551147,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/76,0.996903121471405,0.996063768863678,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/77,0.6123472452163696,0.8270212411880493,True,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/78,0.9815036058425903,0.9893094301223755,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/79,0.5309422612190247,0.4620615243911743,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/80,0.7020290493965149,0.6487497687339783,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/81,0.995743453502655,0.9980875849723816,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/82,0.35170456767082214,0.7005171775817871,True,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/83,0.9805777072906494,0.9936071634292603,True,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/84,0.9806680679321289,0.9931418299674988,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/85,0.9864633083343506,0.9888392090797424,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/86,0.9783305525779724,0.9769690632820129,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/87,0.5967676043510437,0.4185789227485657,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/88,0.929574728012085,0.9408109188079834,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/89,0.9786226749420166,0.8312399387359619,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/90,0.262070894241333,0.2939021587371826,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/91,0.22157913446426392,0.5387985706329346,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/92,0.39209794998168945,0.6410948634147644,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/93,0.9756160378456116,0.9911835193634033,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/94,0.9976640939712524,0.9988476037979126,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/95,0.9981820583343506,0.9957210421562195,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/96,0.23569437861442566,0.2155444324016571,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/97,0.31299230456352234,0.48322275280952454,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/98,0.9858647584915161,0.9896334409713745,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/99,0.14126159250736237,0.4284198582172394,True,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/100,0.9960994720458984,0.9979783892631531,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/101,0.7620580792427063,0.924726665019989,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/102,0.971350908279419,0.9848575592041016,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/103,0.3348846435546875,0.38151654601097107,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/104,0.29889294505119324,0.32666879892349243,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/105,0.4120505750179291,0.38413509726524353,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/106,0.9952493906021118,0.992745041847229,True,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/107,0.9490126967430115,0.9451145529747009,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/108,0.9977082014083862,0.9982522130012512,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/109,0.24324773252010345,0.053967658430337906,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/110,0.9591659307479858,0.9430715441703796,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/111,0.8136963248252869,0.8012111783027649,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/112,0.9866381883621216,0.9841132760047913,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/113,0.9789044260978699,0.9940094947814941,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/114,0.9569429755210876,0.9731196761131287,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/115,0.11667178571224213,0.1078961193561554,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/116,0.9897387623786926,0.9914062023162842,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/117,0.8106404542922974,0.9829273819923401,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/118,0.27832791209220886,0.18764585256576538,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/119,0.9979585409164429,0.9984508752822876,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/120,0.9771652221679688,0.9867000579833984,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/121,0.9589464068412781,0.9807947278022766,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/122,0.8088167905807495,0.8424349427223206,False,Qwen/Qwen2.5-1.5B,0.1,4,0
marketing/123,0.15986067056655884,0.181379035115242,False,Qwen/Qwen2.5-1.5B,0.1,4,0
